"","GEOID","elevation"
"28088","2101504",734.91
"28089","2221800",183.73
"28090","2410225",426.51
"28091","2519370",216.54
"28092","2624020",639.76
"28093","2760016",971.13
"28094","4772380",1282.81
"28095","4861892",95.14
"28096","4862180",39.37
"28097","4922370",5095.14
"28098","1806634",761.15
"28099","1958710",1407.48
"28100","2053850",1181.1
"28101","2124904",885.83
"28102","2111854",410.1
"28103","4253296",305.12
"28104","4567435",111.55
"28105","4702180",528.22
"28106","4845096",406.82
"28107","4873664",236.22
"28108","0618688",354.33
"28109","2954038",902.23
"28110","2978314",547.9
"28111","3126385",1089.24
"28112","4019050",1391.08
"28113","4240960",698.82
"28114","5509025",1118.77
"28115","5147208",442.91
"28116","5379275",400.26
"28117","5513475",725.07
"28118","1239850",108.27
"28119","2129260",1105.64
"28120","2913006",482.28
"28121","4719880",846.46
"28122","2259445",52.49
"28123","2365725",298.56
"28124","4219784",377.3
"28125","4727020",708.66
"28126","4545790",26.25
"28127","4805456",1663.39
"28128","5183808",1482.94
"28129","5408932",442.91
"28130","5685015",4937.66
"28131","1962130",1066.27
"28132","2037325",2791.99
"28133","4643500",1509.19
"28134","4270368",1368.11
"28135","4834502",52.49
"28136","3866040",889.11
"28137","2707660",1469.82
"28138","3142075",1998.03
"28139","1612790",4770.34
"28140","3106890",1847.11
"28141","4082450",925.2
"28142","0159064",229.66
"28143","1761860",590.55
"28144","4865564",3.28
"28145","0234790",104.99
"28146","4047750",1361.55
"28147","2143336",364.17
"28148","4764160",885.83
"28149","4283928",285.43
"28150","2917632",479
"28151","5531525",869.42
"28152","3836100",1072.83
"28153","4269360",616.8
"28154","3439210",75.46
"28155","1965010",1181.1
"28156","4209696",259.19
"28157","2740562",830.05
"28158","4210808",2329.4
"28159","4267584",2129.27
"28160","2747221",967.85
"28161","3844540",1315.62
"28162","4825224",597.11
"28163","1931980",1017.06
"28164","3105560",1948.82
"28165","2178384",875.98
"28166","3702700",121.39
"28167","2052800",1213.91
"28168","1939855",1253.28
"28169","4904060",5967.85
"28170","2949070",551.18
"28171","0622510",91.86
"28172","0867445",4750.66
"28173","1239825",82.02
"28174","1246225",95.14
"28175","2159124",452.76
"28176","2468300",200.13
"28177","2834700",334.65
"28178","3008462",3530.18
"28179","3738100",754.59
"28180","1752584",685.7
"28181","4811380",275.59
"28182","4211160",1423.88
"28183","4507210",45.93
"28184","4262088",1709.32
"28185","4269720",967.85
"28186","2904150",1026.9
"28187","3663264",32.81
"28188","1712567",675.85
"28189","4702780",1236.88
"28190","4615140",5423.23
"28191","4273808",1076.12
"28192","4274232",426.51
"28193","4937500",4671.92
"28194","4858940",22.97
"28195","0501870",269.03
"28196","3106295",3674.54
"28197","3026226",2919.95
"28198","3521390",7037.4
"28199","3666212",124.67
"28200","3722380",1210.63
"28201","3941440",977.69
"28202","4200244",574.15
"28203","4255728",1302.49
"28204","3555620",7004.59
"28205","2656860",1400.92
"28206","1782101",554.46
"28207","2473075",22.97
"28208","3946844",1010.5
"28209","2166504",649.61
"28210","2125300",882.55
"28211","2844240",216.54
"28212","3208500",4806.43
"28213","1811836",1003.94
"28214","2214660",68.9
"28215","2283685",219.82
"28216","4816564",472.44
"28217","2138908",1213.91
"28218","2718662",1118.77
"28219","2734100",1853.67
"28220","2723660",1154.86
"28221","3139170",1706.04
"28222","5581250",875.98
"28223","3974916",990.81
"28224","1219900",111.55
"28225","2231705",278.87
"28226","2765956",823.49
"28227","2569170",49.21
"28228","1379444",354.33
"28229","1919135",984.25
"28230","3712780",91.86
"28231","1735268",751.31
"28232","1229200",39.37
"28233","4033750",784.12
"28234","3480120",16.4
"28235","3961420",836.61
"28236","2640860",731.63
"28237","4862504",623.36
"28238","0408220",961.29
"28239","0419145",4632.55
"28240","1759026",633.2
"28241","2039550",3313.65
"28242","2735450",1003.94
"28243","2675420",767.72
"28244","5564750",708.66
"28245","1273900",22.97
"28246","0527970",882.55
"28247","0119744",-9.84
"28248","4643180",1640.42
"28249","4816540",928.48
"28250","3454360",3.28
"28251","4700940",1899.61
"28252","4749760",1820.87
"28253","2057350",1177.82
"28254","4811300",95.14
"28255","0518100",423.23
"28256","1352192",872.7
"28257","2961094",1112.2
"28258","2947036",738.19
"28259","4736600",925.2
"28260","3834020",1279.53
"28261","0216360",308.4
"28262","2953534",823.49
"28263","5376405",111.55
"28264","2975922",958.01
"28265","0556480",377.3
"28266","0600296",2864.17
"28267","0680994",1916.01
"28268","1723503",505.25
"28269","1684250",6148.29
"28270","1762822",662.73
"28271","0649362",13.12
"28272","2860360",393.7
"28273","1612250",2408.14
"28274","3651286",49.21
"28275","2076350",921.92
"28276","4525810",131.23
"28277","1335716",452.76
"28278","0601444",4416.01
"28279","4861436",62.34
"28280","2743810",977.69
"28281","1939405",895.67
"28282","1851732",390.42
"28283","0819850",4980.31
"28284","1728846",639.76
"28285","2761852",1227.03
"28286","4920120",5216.54
"28287","3079900",4419.29
"28288","4721400",469.16
"28289","2917660",958.01
"28290","3744220",849.74
"28291","3982880",902.23
"28292","1648790",4993.44
"28293","2450680",88.58
"28294","3847540",1604.33
"28295","4635430",1646.98
"28296","3552190",6942.26
"28297","0602476",124.67
"28298","2977416",531.5
"28299","2765506",1220.47
"28300","2852400",282.15
"28301","1367760",685.7
"28302","1761899",695.54
"28303","1341792",167.32
"28304","2501260",118.11
"28305","1724816",449.48
"28306","4830380",971.13
"28307","4538095",495.41
"28308","1344508",931.76
"28309","0261080",377.3
"28310","3930912",1030.18
"28311","4643100",1295.93
"28312","1202400",16.4
"28313","1941790",1151.57
"28314","3566120",4635.83
"28315","3715040",3011.81
"28316","4918090",4760.5
"28317","5669700",4350.39
"28318","2928860",629.92
"28319","3924542",679.13
"28320","2419825",180.45
"28321","3758920",2132.55
"28322","2020075",1341.86
"28323","0576970",249.34
"28324","1327988",708.66
"28325","0800925",4685.04
"28326","3818820",1059.71
"28327","0656700",1486.22
"28328","4119100",2086.61
"28329","2717288",912.07
"28330","1816642",908.79
"28331","2772184",1279.53
"28332","4051250",1561.68
"28333","0822200",6916.01
"28334","3723600",2322.83
"28335","3963030",918.64
"28336","3950764",997.38
"28337","3658601",321.52
"28338","3124005",1850.39
"28339","5123392",347.77
"28340","3230220",4399.61
"28341","3277200",5787.4
"28342","4859798",613.52
"28343","4822920",170.6
"28344","0980420",711.94
"28345","0644770",4603.02
"28346","3924850",554.46
"28347","4230013",1361.55
"28348","1942575",1102.36
"28349","4277488",413.39
"28350","3634374",157.48
"28351","3653253",59.06
"28352","3664842",118.11
"28353","3453790",55.77
"28354","2940043",567.59
"28355","1041310",32.81
"28356","4810720",3310.37
"28357","3907790",948.16
"28358","3966936",935.04
"28359","1767821",610.24
"28360","4877632",810.37
"28361","5510375",695.54
"28362","0945995",236.22
"28363","2073450",1043.31
"28364","5113512",1702.76
"28365","5176448",2808.4
"28366","3621578",-19.69
"28367","0682334",5567.59
"28368","2667980",1525.59
"28369","3058900",5501.97
"28370","3079935",2440.94
"28371","5579100",787.4
"28372","3971958",580.71
"28373","1226300",29.53
"28374","4830629",1994.75
"28375","3656363",902.23
"28376","1710630",429.79
"28377","1376280",524.93
"28378","0612552",75.46
"28379","3771900",800.52
"28380","5338495",2522.97
"28381","5351300",101.71
"28382","0639411",4599.74
"28383","0642622",4911.42
"28384","0618982",656.17
"28385","0619654",108.27
"28386","0610301",738.19
"28387","0600996",157.48
"28388","1869642",767.72
"28389","3919736",593.83
"28390","5187008",2762.47
"28391","3423340",387.14
"28392","2262733",190.29
"28393","2839600",272.31
"28394","2808655",360.89
"28395","4261112",554.46
"28396","5400196",1499.34
"28397","5440636",1072.83
"28398","5307390",314.96
"28399","0879105",9288.06
"28400","5110776",285.43
"28401","3702480",13.12
"28402","3743880",209.97
"28403","1363224",183.73
"28404","4255480",961.29
"28405","4248868",515.09
"28406","4860608",751.31
"28407","4256488",1466.54
"28408","4641680",1446.85
"28409","2408850",1043.31
"28410","0601416",88.58
"28411","0657829",39.37
"28412","3945906",744.75
"28413","4046500",869.42
"28414","2200100",22.97
"28415","5165008",524.93
"28416","5000850",104.99
"28417","1835266",846.46
"28418","5408956",2168.64
"28419","1832926",954.72
"28420","3721130",118.11
"28421","3680863",636.48
"28422","3467860",196.85
"28423","4233504",531.5
"28424","4253432",570.87
"28425","0645820",226.38
"28426","1707315",656.17
"28427","4860518",236.22
"28428","0628154",656.17
"28429","0262285",111.55
"28430","0254085",731.63
"28431","0151469",1056.43
"28432","0176208",528.22
"28433","0675994",331.36
"28434","3967664",1167.98
"28435","4529275",734.91
"28436","1324964",803.81
"28437","2605140",666.01
"28438","4222800",1023.62
"28439","2951446",305.12
"28440","2045950",994.09
"28441","1342156",748.03
"28442","2003150",2919.95
"28443","1929595",1315.62
"28444","0536880",265.75
"28445","4041500",751.31
"28446","1246525",121.39
"28447","0812045",6345.14
"28448","4239504",1197.51
"28449","4280384",1624.02
"28450","4257904",1492.78
"28451","4234008",541.34
"28452","4766660",472.44
"28453","1951105",1213.91
"28454","3143370",944.88
"28455","5589300",843.18
"28456","0240645",246.06
"28457","1202850",108.27
"28458","4810192",797.24
"28459","1210100",19.69
"28460","5546150",1276.25
"28461","0649270",1594.49
"28462","1847628",531.5
"28463","2617320",669.29
"28464","0143264",1040.03
"28465","1311504",272.31
"28466","3651847",1204.07
"28467","3635353",892.39
"28468","4475200",6.56
"28469","3310820",475.72
"28470","4181450",1332.02
"28471","2387040",95.14
"28472","2412912",22.97
"28473","1757160",488.85
"28474","1868382",623.36
"28475","1744407",731.63
"28476","1770525",574.15
"28477","2303950",150.92
"28478","3949098",590.55
"28479","0130448",948.16
"28480","0425720",4803.15
"28481","1239200",88.58
"28482","3047875",3976.38
"28483","0104660",272.31
"28484","0101708",341.21
"28485","5163768",0
"28486","0556600",370.73
"28487","5129628",387.14
"28488","3507880",5603.67
"28489","3713360",249.34
"28490","3736500",1279.53
"28491","0511500",232.94
"28492","0653896",908.79
"28493","0677392",1387.8
"28494","1302648",820.21
"28495","0619724",2050.52
"28496","0677960",364.17
"28497","0656042",875.98
"28498","0658506",967.85
"28499","0656756",147.64
"28500","0640256",59.06
"28501","1275600",98.43
"28502","1347616",931.76
"28503","1715846",705.38
"28504","1708303",688.98
"28505","1829718",928.48
"28506","0430850",2864.17
"28507","3506830",3851.71
"28508","3559840",6122.05
"28509","2126614",538.06
"28510","2127730",1295.93
"28511","1579550",1446.85
"28512","2408800",9.84
"28513","2461400",475.72
"28514","1766950",675.85
"28515","1715235",659.45
"28516","1772468",419.95
"28517","1875248",449.48
"28518","1982335",741.47
"28519","2075325",1033.46
"28520","2252320",9.84
"28521","1815409",705.38
"28522","2923842",672.57
"28523","2935648",475.72
"28524","2938468",672.57
"28525","3135980",3297.24
"28526","3418070",754.59
"28527","3608323",42.65
"28528","3656088",1171.26
"28529","3757020",2142.39
"28530","1969330",1400.92
"28531","2021400",2752.62
"28532","2048275",2368.77
"28533","2158692",898.95
"28534","2266200",223.1
"28535","5109816",1876.64
"28536","1728248",780.84
"28537","4224240",187.01
"28538","5174120",311.68
"28539","2701684",1059.71
"28540","2870240",341.21
"28541","2819100",32.81
"28542","3019300",3933.73
"28543","2127010",935.04
"28544","2608100",698.82
"28545","2653320",1023.62
"28546","2702908",1207.35
"28547","5511475",754.59
"28548","3743580",692.26
"28549","3968686",616.8
"28550","4049850",544.62
"28551","4041700",2125.98
"28552","4157500",1564.96
"28553","4252584",698.82
"28554","0617610",291.99
"28555","2453800",2440.94
"28556","2758684",1079.4
"28557","3958982",731.63
"28558","3961574",856.3
"28559","4025100",1318.9
"28560","4055750",649.61
"28561","4123800",544.62
"28562","3642884",393.7
"28563","1608470",3087.27
"28564","2053550",925.2
"28565","2686780",633.2
"28566","2700694",1227.03
"28567","4536205",190.29
"28568","4618620",1118.77
"28569","4743700",816.93
"28570","4808872",583.99
"28571","4818524",3979.66
"28572","4830752",442.91
"28573","2503690",72.18
"28574","2304860",131.23
"28575","4851588",380.58
"28576","4235408",1145.01
"28577","1749100",626.64
"28578","5506300",879.27
"28579","5656215",4340.55
"28580","2913330",613.52
"28581","2929324",561.02
"28582","2961706",515.09
"28583","4210816",501.97
"28584","2526500",374.02
"28585","2627960",606.96
"28586","2952616",1282.81
"28587","2611400",751.31
"28588","3132410",3982.94
"28589","4820680",652.89
"28590","4873652",311.68
"28591","4912260",5305.12
"28592","5351340",974.41
"28593","1719031",643.04
"28594","3645997",36.09
"28595","2900262",357.61
"28596","0533190",367.45
"28597","3736060",19.69
"28598","1733136",367.45
"28599","1222225",101.71
"28600","2423500",449.48
"28601","2478705",685.7
"28602","5174100",305.12
"28603","4010460",853.02
"28604","0407380",3730.31
"28605","0424950",2755.91
"28606","0482120",3369.42
"28607","2771086",1013.78
"28608","2928108",1138.45
"28609","1961905",1368.11
"28610","5308570",741.47
"28611","0616000",167.32
"28612","1738349",583.99
"28613","2239085",331.36
"28614","1947775",1082.68
"28615","1708576",636.48
"28616","1724582",613.52
"28617","1737257",692.26
"28618","1762016",656.17
"28619","3022600",3661.42
"28620","2821580",236.22
"28621","1770252",485.56
"28622","2707336",1371.39
"28623","4846740",393.7
"28624","4600100",1295.93
"28625","5320890",1637.14
"28626","2052225",2358.92
"28627","4279016",875.98
"28628","1212675",114.83
"28629","1273172",75.46
"28630","2910288",1328.74
"28631","3143090",1279.53
"28632","4206064",1161.42
"28633","5679705",4803.15
"28634","5651720",5990.81
"28635","2718116",859.58
"28636","2744044",997.38
"28637","2929206",1076.12
"28638","2539835",85.3
"28639","1810198",695.54
"28640","4835000",65.62
"28641","3982712",767.72
"28642","3953970",1072.83
"28643","3868860",1538.71
"28644","2946316",761.15
"28645","3622557",777.56
"28646","4826028",459.32
"28647","1727442",741.47
"28648","1741742",866.14
"28649","1726454",475.72
"28650","5550425",1430.45
"28651","5173200",32.81
"28652","3941986",728.35
"28653","2028350",912.07
"28654","1717406",639.76
"28655","2047225",987.53
"28656","1620980",4215.88
"28657","4871356",547.9
"28658","1206600",36.09
"28659","4819528",1030.18
"28660","1224300",29.53
"28661","2973816",784.12
"28662","0667056",364.17
"28663","2456450",118.11
"28664","1747397",557.74
"28665","1763069",672.57
"28666","3849020",1909.45
"28667","0548560",416.67
"28668","4253736",898.95
"28669","2133004",669.29
"28670","4015400",1568.24
"28671","3934384",915.35
"28672","3902232",1046.59
"28673","1335800",95.14
"28674","2732174",856.3
"28675","3947180",1174.54
"28676","2918658",967.85
"28677","4875668",3832.02
"28678","4925290",4386.48
"28679","4865344",616.8
"28680","4866428",442.91
"28681","1809910",679.13
"28682","2685580",997.38
"28683","1729756",761.15
"28684","1784155",406.82
"28685","1711527",652.89
"28686","3125405",2939.63
"28687","1667780",4852.36
"28688","4247544",1112.2
"28689","2629000",751.31
"28690","1709759",915.35
"28691","2927190",964.57
"28692","2020000",869.42
"28693","4079650",488.85
"28694","0286380",223.1
"28695","0105692",154.2
"28696","1639700",4721.13
"28697","1879694",725.07
"28698","4862138",413.39
"28699","1263700",6.56
"28700","1724764",685.7
"28701","0608310",190.29
"28702","4818020",561.02
"28703","3929428",849.74
"28704","1947955",1102.36
"28705","2456300",32.81
"28706","4953340",5114.83
"28707","4843516",1473.1
"28708","2949034",869.42
"28709","4839868",101.71
"28710","3811580",1548.56
"28711","1339216",141.08
"28712","1984765",1154.86
"28713","5170576",-6.56
"28714","1949170",1138.45
"28715","4066250",1771.65
"28716","1236550",9.84
"28717","1956415",1069.55
"28718","4824816",383.86
"28719","4154900",2145.67
"28720","1321240",1361.55
"28721","4878136",111.55
"28722","3980458",866.14
"28723","4865690",679.13
"28724","3152575",1394.36
"28725","3606937",1364.83
"28726","1209655",26.25
"28727","1865736",830.05
"28728","3434470",108.27
"28729","3481950",59.06
"28730","4821892",780.84
"28731","4911440",5141.08
"28732","5355365",131.23
"28733","2613140",807.09
"28734","5577975",629.92
"28735","3906670",748.03
"28736","3977840",705.38
"28737","1532700",-26.25
"28738","3974832",633.2
"28739","0618485",4901.57
"28740","2968420",879.27
"28741","4260264",711.94
"28742","3820300",1620.73
"28743","0814175",4251.97
"28744","1810144",882.55
"28745","5104856",341.21
"28746","5106424",1850.39
"28747","3023950",5305.12
"28748","5052375",574.15
"28749","1259250",9.84
"28750","1855098",508.53
"28751","0863320",8198.82
"28752","0874275",8179.13
"28753","0850380",9376.64
"28754","0844595",6771.65
"28755","2031100",2040.68
"28756","1781074",574.15
"28757","4811116",364.17
"28758","1706613",843.18
"28759","0167176",344.49
"28760","2911692",262.47
"28761","3104020",1430.45
"28762","3531330",3415.35
"28763","2726576",807.09
"28764","2945740",1443.57
"28765","2614260",1043.31
"28766","2770924",1079.4
"28767","2961364",856.3
"28768","0126824",177.17
"28769","1777993",708.66
"28770","1701049",620.08
"28771","1708979",393.7
"28772","1622780",5623.36
"28773","1730770",406.82
"28774","1201775",78.74
"28775","2610620",948.16
"28776","2747680",1030.18
"28777","2944498",626.64
"28778","4236888",2362.2
"28779","2744530",902.23
"28780","3711352",1404.2
"28781","4861796",623.36
"28782","1326156",167.32
"28783","1711644",472.44
"28784","2625320",583.99
"28785","0652526",95.14
"28786","2911134",541.34
"28787","0122216",111.55
"28788","5458564",682.41
"28789","0160240",164.04
"28790","0512280",656.17
"28791","0525030",613.52
"28792","2931924",872.7
"28793","3464650",75.46
"28794","3758360",938.32
"28795","3760320",167.32
"28796","4817768",3015.09
"28797","4719700",797.24
"28798","3955384",659.45
"28799","0138152",265.75
"28800","0180064",515.09
"28801","0514500",583.99
"28802","0684438",1049.87
"28803","0809555",4235.56
"28804","0616742",580.71
"28805","0636434",469.16
"28806","1230000",29.53
"28807","0647766",134.51
"28808","5516500",725.07
"28809","4510270",252.62
"28810","4667700",1614.17
"28811","1747553",715.22
"28812","4604380",3080.71
"28813","1211050",88.58
"28814","1656260",2490.16
"28815","1780736",577.43
"28816","1711618",646.33
"28817","1342604",902.23
"28818","1780931",679.13
"28819","1874168",1013.78
"28820","1903160",872.7
"28821","1953625",833.33
"28822","2066100",1289.37
"28823","2152590",738.19
"28824","2469925",32.81
"28825","4270464",387.14
"28826","4223304",990.81
"28827","2938684",442.91
"28828","4233000",1368.11
"28829","2939952",902.23
"28830","0575170",305.12
"28831","3725580",787.4
"28832","3428770",75.46
"28833","4514095",528.22
"28834","4281856",1328.74
"28835","4750580",1364.83
"28836","4252808",551.18
"28837","4285592",337.93
"28838","2432500",157.48
"28839","3123830",2427.82
"28840","4154100",1456.69
"28841","4277272",987.53
"28842","4543720",501.97
"28843","4724360",1925.85
"28844","4860044",1584.65
"28845","2613860",1545.28
"28846","2757130",1069.55
"28847","2820340",593.83
"28848","2960590",813.65
"28849","2913366",321.52
"28850","5334960",1850.39
"28851","2453700",1732.28
"28852","3726800",748.03
"28853","4743140",1158.14
"28854","3760080",685.7
"28855","1757732",731.63
"28856","4880728",282.15
"28857","4268096",836.61
"28858","4236160",633.2
"28859","4237696",1069.55
"28860","1261500",29.53
"28861","2139142",843.18
"28862","3145225",1095.8
"28863","4811212",521.65
"28864","4983470",4406.17
"28865","5125808",114.83
"28866","5648675",6653.54
"28867","1374432",380.58
"28868","0651168",5114.83
"28869","2550425",0
"28870","0279890",410.1
"28871","0418740",557.74
"28872","0623150",183.73
"28873","2945326",859.58
"28874","3676331",170.6
"28875","2972826",633.2
"28876","3436480",-6.56
"28877","3902722",715.22
"28878","2056025",931.76
"28879","2158962",800.52
"28880","1740065",826.77
"28881","1829844",793.96
"28882","2001275",1328.74
"28883","2929908",774.28
"28884","3943918",780.84
"28885","4830440",2440.94
"28886","1706964",501.97
"28887","0418580",5082.02
"28888","0637568",410.1
"28889","0638156",580.71
"28890","0630126",3169.29
"28891","1224337",32.81
"28892","1883600",685.7
"28893","2140204",1256.56
"28894","2250395",213.25
"28895","2443280",456.04
"28896","2664100",659.45
"28897","2809380",157.48
"28898","2462475",26.25
"28899","3725480",331.36
"28900","2048125",1099.08
"28901","4858280",410.1
"28902","3751080",164.04
"28903","4250232",442.91
"28904","4733280",495.41
"28905","0642580",4238.85
"28906","1239100",108.27
"28907","1369392",1017.06
"28908","1741346",728.35
"28909","2252250",49.21
"28910","2462175",357.61
"28911","2580370",1056.43
"28912","3447895",68.9
"28913","3539170",5918.64
"28914","3658145",515.09
"28915","3906740",1036.75
"28916","0652246",1929.13
"28917","4480960",183.73
"28918","4640550",3162.73
"28919","4513330",9.84
"28920","3984882",567.59
"28921","3888020",1423.88
"28922","4638760",1581.36
"28923","2340470",-3.28
"28924","4613840",2388.45
"28925","4606120",3828.74
"28926","3575710",4265.09
"28927","3539520",4311.02
"28928","3565910",4708.01
"28929","5066175",213.25
"28930","5034975",702.1
"28931","1842861",803.81
"28932","1806220",823.49
"28933","3075175",4117.45
"28934","3427360",583.99
"28935","3629421",72.18
"28936","3657782",590.55
"28937","4138075",4084.65
"28938","4227641",1417.32
"28939","4854552",2385.17
"28940","5128688",823.49
"28941","5342310",2522.97
"28942","0537450",196.85
"28943","2874720",393.7
"28944","2075825",1338.58
"28945","3544595",6115.49
"28946","4540390",301.84
"28947","4563665",85.3
"28948","3724380",3356.3
"28949","3700440",767.72
"28950","1376112",780.84
"28951","2958574",764.44
"28952","2918496",734.91
"28953","2978226",748.03
"28954","3222500",5104.99
"28955","1341596",688.98
"28956","0664434",229.66
"28957","4575535",928.48
"28958","0622146",65.62
"28959","4839784",583.99
"28960","5151432",1886.48
"28961","5300275",652.89
"28962","5463772",869.42
"28963","1646450",2290.03
"28964","2629920",826.77
"28965","3611220",1387.8
"28966","4283120",485.56
"28967","5517175",918.64
"28968","5507900",826.77
"28969","5178192",577.43
"28970","0102320",869.42
"28971","0148376",547.9
"28972","4857615",213.25
"28973","2923248",410.1
"28974","2959060",744.75
"28975","3935256",951.44
"28976","2939080",823.49
"28977","0837220",5469.16
"28978","0833420",8969.82
"28979","2433400",187.01
"28980","0159760",278.87
"28981","2015925",1292.65
"28982","1301612",193.57
"28983","1920035",967.85
"28984","5037000",649.61
"28985","5017425",1059.71
"28986","1344592",193.57
"28987","3625164",1358.27
"28988","3466450",3.28
"28989","4834130",518.37
"28990","0406610",2253.94
"28991","4717300",1742.13
"28992","4717520",482.28
"28993","4741800",921.92
"28994","4879180",3940.29
"28995","5572925",823.49
"28996","1627460",3697.51
"28997","2726972",1043.31
"28998","0941736",708.66
"28999","1727728",826.77
"29000","4864448",2211.29
"29001","2684800",859.58
"29002","3752685",200.13
"29003","0623630",111.55
"29004","2473650",183.73
"29005","2666400",1174.54
"29006","0140648",449.48
"29007","1245275",26.25
"29008","4222528",997.38
"29009","0604716",7562.34
"29010","3603254",751.31
"29011","2963956",597.11
"29012","2917218",626.64
"29013","2932266",574.15
"29014","2957800",574.15
"29015","1242575",104.99
"29016","4854132",36.09
"29017","4803342",918.64
"29018","1816858",465.88
"29019","3970534",964.57
"29020","3601737",807.09
"29021","4035850",823.49
"29022","4851756",495.41
"29023","3678465",377.3
"29024","3654881",1407.48
"29025","0647206",6683.07
"29026","4930900",5511.81
"29027","2282215",295.28
"29028","5126416",36.09
"29029","4846056",269.03
"29030","4819432",88.58
"29031","2970270",931.76
"29032","3125055",2198.16
"29033","3208900",4973.75
"29034","3445210",85.3
"29035","3602286",524.93
"29036","3768500",882.55
"29037","3722240",65.62
"29038","3955104",659.45
"29039","3927636",908.79
"29040","4020550",702.1
"29041","1321017",396.98
"29042","3974034",836.61
"29043","3660884",1233.6
"29044","3561010",4038.71
"29045","3254200",4776.9
"29046","3216300",4862.2
"29047","5141016",2762.47
"29048","5163896",1105.64
"29049","2860880",459.32
"29050","5530425",1184.38
"29051","2063350",1486.22
"29052","3151630",1387.8
"29053","4870076",337.93
"29054","3644710",744.75
"29055","4810912",341.21
"29056","0653603",387.14
"29057","3414815",91.86
"29058","1774548",754.59
"29059","4830632",472.44
"29060","1245300",229.66
"29061","2004925",1601.05
"29062","2412175",88.58
"29063","3425050",111.55
"29064","3035275",3851.71
"29065","1739909",587.27
"29066","2466000",55.77
"29067","4041550",967.85
"29068","4027100",1299.21
"29069","4140700",4806.43
"29070","4255456",597.11
"29071","4246864",465.88
"29072","4522795",541.34
"29073","4705380",511.81
"29074","3242350",7047.24
"29075","3232900",4189.63
"29076","3250600",3208.66
"29077","3258000",5649.61
"29078","3228860",5242.78
"29079","0612328",4658.79
"29080","4802194",229.66
"29081","4841404",666.01
"29082","4835684",91.86
"29083","1306968",226.38
"29084","0639304",698.82
"29085","1713074",764.44
"29086","0270760",2185.04
"29087","0108272",29.53
"29088","3439900",55.77
"29089","1661300",2148.95
"29090","1751206",672.57
"29091","1709980",708.66
"29092","1733695",659.45
"29093","4871948",593.83
"29094","4801600",767.72
"29095","4817336",29.53
"29096","4875617",173.88
"29097","4829114",170.6
"29098","4801816",170.6
"29099","4872248",2539.37
"29100","0114968",127.95
"29101","2076425",1128.61
"29102","2060200",836.61
"29103","2061550",1354.99
"29104","2074425",1013.78
"29105","4253728",849.74
"29106","4259304",479
"29107","4233528",1272.97
"29108","2278680",39.37
"29109","2118568",882.55
"29110","2264905",285.43
"29111","1971130",1446.85
"29112","2161248",1437.01
"29113","2218295",177.17
"29114","1748242",636.48
"29115","1772676",603.67
"29116","3808700",2965.88
"29117","1314108",757.87
"29118","5107832",416.67
"29119","3760540",82.02
"29120","3704960",990.81
"29121","4803336",921.92
"29122","4950150",4435.7
"29123","5165392",1945.54
"29124","5502375",777.56
"29125","4270064",1361.55
"29126","4277968",1167.98
"29127","3362580",711.94
"29128","3451390",118.11
"29129","4270744",495.41
"29130","4739660",597.11
"29131","1748021",583.99
"29132","5524825",1046.59
"29133","0685446",1620.73
"29134","2651940",935.04
"29135","1974820",1220.47
"29136","0509880",232.94
"29137","2674200",803.81
"29138","2220680",6.56
"29139","3978848",925.2
"29140","0563710",324.8
"29141","1701114",498.69
"29142","1766859",501.97
"29143","1714442",688.98
"29144","2028412",3664.7
"29145","2750902",1200.79
"29146","3073975",4087.93
"29147","2434525",2322.83
"29148","4561495",19.69
"29149","2280430",22.97
"29150","4233112",344.49
"29151","0434980",3868.11
"29152","0179008",472.44
"29153","4644800",1699.48
"29154","5553358",859.58
"29155","4165450",193.57
"29156","4663940",1512.47
"29157","1956325",757.87
"29158","1914655",889.11
"29159","1800640",925.2
"29160","4626150",1568.24
"29161","4531210",91.86
"29162","1869354",951.44
"29163","1848456",784.12
"29164","3936988",1099.08
"29165","4070350",1148.29
"29166","0513570",1204.07
"29167","4256792",1089.24
"29168","0640956",4229
"29169","1063800",45.93
"29170","1225000",39.37
"29171","2242135",16.4
"29172","2640480",623.36
"29173","2920566",380.58
"29174","3067225",3937.01
"29175","2472450",318.24
"29176","5127232",2486.88
"29177","4104125",669.29
"29178","5129552",223.1
"29179","5155752",154.2
"29180","4519285",301.84
"29181","4869140",-3.28
"29182","4983390",4278.22
"29183","4848648",406.82
"29184","4810132",1230.31
"29185","1245750",118.11
"29186","4809556",3113.52
"29187","3670123",1853.67
"29188","2808180",131.23
"29189","2859560",203.41
"29190","3432424",59.06
"29191","3535110",4783.46
"29192","4182800",164.04
"29193","4924850",4284.78
"29194","2727566",1666.67
"29195","1846746",721.78
"29196","4575445",229.66
"29197","3455950",82.02
"29198","0830835",5997.38
"29199","3457000",98.43
"29200","0231765",1204.07
"29201","3622612",206.69
"29202","5319770",321.52
"29203","1202677",36.09
"29204","1512500",364.17
"29205","2720906",1230.31
"29206","2432250",42.65
"29207","1311626",42.65
"29208","4538110",59.06
"29209","1915105",1095.8
"29210","1669130",4757.22
"29211","1760937",859.58
"29212","3604253",347.77
"29213","1878326",807.09
"29214","1742249",606.96
"29215","0648690",2516.4
"29216","4876672",646.33
"29217","4721540",449.48
"29218","1254725",32.81
"29219","5427028",1814.3
"29220","1576600",515.09
"29221","5356695",98.43
