January 2023 Contiguous U.S. County Maximum Temperature,,,,,,
Units: Degrees Fahrenheit,,,,,,
Missing: -99,,,,,,
Period of Record: 129 Years,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
MS-031,Covington County,Mississippi,65.8,117,6.3,59.5
MS-033,DeSoto County,Mississippi,58.1,125,8.1,50
MS-035,Forrest County,Mississippi,66.8,119,6,60.8
MS-037,Franklin County,Mississippi,66.3,125,7.3,59
MS-039,George County,Mississippi,68.3,124,7,61.3
MS-041,Greene County,Mississippi,67,121,6.2,60.8
MS-043,Grenada County,Mississippi,60.8,123,7.6,53.2
MS-045,Hancock County,Mississippi,67.8,125,7,60.8
MS-047,Harrison County,Mississippi,67.9,124,7,60.9
MS-049,Hinds County,Mississippi,64.9,123,7.3,57.6
MS-051,Holmes County,Mississippi,63.3,127,9,54.3
MS-053,Humphreys County,Mississippi,63.6,126,9.3,54.3
MS-055,Issaquena County,Mississippi,63.4,126,8.1,55.3
MS-057,Itawamba County,Mississippi,60,126,8.2,51.8
MS-059,Jackson County,Mississippi,68.7,125,7.7,61
MS-061,Jasper County,Mississippi,64.8,120,6.7,58.1
MS-063,Jefferson County,Mississippi,65.8,125,7.4,58.4
MS-065,Jefferson Davis County,Mississippi,65.8,119,6.2,59.6
MS-067,Jones County,Mississippi,66,118,6.5,59.5
MS-069,Kemper County,Mississippi,63.1,121,7.3,55.8
MS-071,Lafayette County,Mississippi,59.8,125,7.8,52
MS-073,Lamar County,Mississippi,66.6,119,6.1,60.5
MS-075,Lauderdale County,Mississippi,63.8,121,6.9,56.9
MS-077,Lawrence County,Mississippi,66.1,120,6.3,59.8
MS-079,Leake County,Mississippi,62.7,119,6.9,55.8
MS-081,Lee County,Mississippi,60.4,127,8.7,51.7
MS-083,Leflore County,Mississippi,61.6,125,8.2,53.4
MS-085,Lincoln County,Mississippi,66.1,125,7.2,58.9
MS-087,Lowndes County,Mississippi,61.8,123,7.8,54
MS-089,Madison County,Mississippi,64,123,7.5,56.5
MS-091,Marion County,Mississippi,66.7,119,6.2,60.5
MS-093,Marshall County,Mississippi,58.8,127,8.5,50.3
MS-095,Monroe County,Mississippi,61,124,8,53
MS-097,Montgomery County,Mississippi,60.1,119,6.6,53.5
MS-099,Neshoba County,Mississippi,62.5,119,6.6,55.9
MS-101,Newton County,Mississippi,63.7,120,6.7,57
MS-103,Noxubee County,Mississippi,62.6,123,7.8,54.8
MS-105,Oktibbeha County,Mississippi,62.1,126,8.3,53.8
MS-107,Panola County,Mississippi,59.4,124,7.7,51.7
MS-109,Pearl River County,Mississippi,67.4,123,6.5,60.9
MS-111,Perry County,Mississippi,66.9,118,6,60.9
MS-113,Pike County,Mississippi,66.3,120,6.6,59.7
MS-115,Pontotoc County,Mississippi,60.2,127,8.4,51.8
MS-117,Prentiss County,Mississippi,58.8,126,8.1,50.7
MS-119,Quitman County,Mississippi,59,124,7.7,51.3
MS-121,Rankin County,Mississippi,64.6,121,7,57.6
MS-123,Scott County,Mississippi,63.9,121,6.9,57
MS-125,Sharkey County,Mississippi,63.6,126,8.6,55
MS-127,Simpson County,Mississippi,65.4,121,6.7,58.7
MS-129,Smith County,Mississippi,65,120,6.7,58.3
MS-131,Stone County,Mississippi,67.8,123,6.5,61.3
MS-133,Sunflower County,Mississippi,60.2,121,7.3,52.9
MS-135,Tallahatchie County,Mississippi,60,123,7.7,52.3
MS-137,Tate County,Mississippi,58.8,125,7.9,50.9
MS-139,Tippah County,Mississippi,57.9,126,8.1,49.8
MS-141,Tishomingo County,Mississippi,58.2,124,7.7,50.5
MS-143,Tunica County,Mississippi,57.8,124,7.4,50.4
MS-145,Union County,Mississippi,59.5,127,8.4,51.1
MS-147,Walthall County,Mississippi,66.4,120,6.3,60.1
MS-149,Warren County,Mississippi,64.6,125,7.7,56.9
MS-151,Washington County,Mississippi,60.8,120,7,53.8
MS-153,Wayne County,Mississippi,65.9,121,6.2,59.7
MS-155,Webster County,Mississippi,60.5,123,7.3,53.2
MS-157,Wilkinson County,Mississippi,65.9,117,6,59.9
MS-159,Winston County,Mississippi,61.8,120,7.3,54.5
MS-161,Yalobusha County,Mississippi,60.3,123,7.7,52.6
MS-163,Yazoo County,Mississippi,64.4,126,8.7,55.7
MO-001,Adair County,Missouri,40,118,7.9,32.1
MO-003,Andrew County,Missouri,39.4,107,5.6,33.8
MO-005,Atchison County,Missouri,37.3,97,4.4,33
MO-007,Audrain County,Missouri,43.6,122,7.6,36
MO-009,Barry County,Missouri,51.2,123,6.9,44.3
MO-011,Barton County,Missouri,49.1,121,7.3,41.8
MO-013,Bates County,Missouri,47.5,120,8.1,39.4
MO-015,Benton County,Missouri,47.2,120,7.2,40
MO-017,Bollinger County,Missouri,48.6,119,6.5,42.1
MO-019,Boone County,Missouri,44.8,119,7.4,37.4
MO-021,Buchanan County,Missouri,41.7,110,6.6,35.1
MO-023,Butler County,Missouri,50.6,115,5.7,44.9
MO-025,Caldwell County,Missouri,41,113,6.6,34.4
MO-027,Callaway County,Missouri,45.8,123,7.9,37.9
MO-029,Camden County,Missouri,48.6,121,7.1,41.5
MO-031,Cape Girardeau County,Missouri,49.3,124,7.6,41.7
MO-033,Carroll County,Missouri,42.9,116,7.3,35.6
MO-035,Carter County,Missouri,50.7,116,6.4,44.3
MO-037,Cass County,Missouri,45.1,120,7.4,37.7
MO-039,Cedar County,Missouri,49.7,122,8,41.7
MO-041,Chariton County,Missouri,42.9,117,7.3,35.6
MO-043,Christian County,Missouri,49.1,116,6.2,42.9
MO-045,Clark County,Missouri,38.3,112,5.4,32.9
MO-047,Clay County,Missouri,42.7,115,6.8,35.9
MO-049,Clinton County,Missouri,41,112,6.5,34.5
MO-051,Cole County,Missouri,47.5,122,7.5,40
MO-053,Cooper County,Missouri,45.6,120,7.5,38.2
MO-055,Crawford County,Missouri,48.9,121,7.1,41.8
MO-057,Dade County,Missouri,50,121,7.6,42.4
MO-059,Dallas County,Missouri,48.4,119,6.8,41.6
MO-061,Daviess County,Missouri,40.1,113,6.6,33.5
MO-063,DeKalb County,Missouri,39.8,110,6.4,33.4
MO-065,Dent County,Missouri,48.8,116,6.4,42.4
MO-067,Douglas County,Missouri,49.3,116,6.3,43
MO-069,Dunklin County,Missouri,52.1,119,6.6,45.5
MO-071,Franklin County,Missouri,47.7,124,7.8,39.9
MO-073,Gasconade County,Missouri,47,120,7.2,39.8
MO-075,Gentry County,Missouri,38.7,110,6.2,32.5
MO-077,Greene County,Missouri,48.7,118,6.3,42.4
MO-079,Grundy County,Missouri,40,115,6.6,33.4
MO-081,Harrison County,Missouri,38.2,112,6.3,31.9
MO-083,Henry County,Missouri,47,120,7.7,39.3
MO-085,Hickory County,Missouri,48,119,6.9,41.1
MO-087,Holt County,Missouri,38.6,101,4.6,34
MO-089,Howard County,Missouri,44.4,119,7.4,37
MO-091,Howell County,Missouri,50.5,121,6.8,43.7
MO-093,Iron County,Missouri,49.2,122,7.3,41.9
MO-095,Jackson County,Missouri,43.7,117,7,36.7
MO-097,Jasper County,Missouri,50.2,121,7.3,42.9
MO-099,Jefferson County,Missouri,48.4,124,8.3,40.1
MO-101,Johnson County,Missouri,45.5,121,8.2,37.3
MO-103,Knox County,Missouri,39.7,117,7,32.7
MO-105,Laclede County,Missouri,48.5,116,6.5,42
MO-107,Lafayette County,Missouri,44.3,120,7.9,36.4
MO-109,Lawrence County,Missouri,49.6,120,6.6,43
MO-111,Lewis County,Missouri,39.6,116,6.1,33.5
MO-113,Lincoln County,Missouri,44.8,123,7.8,37
MO-115,Linn County,Missouri,40.7,115,6.6,34.1
MO-117,Livingston County,Missouri,41.1,114,6.4,34.7
MO-119,McDonald County,Missouri,52,122,7,45
MO-121,Macon County,Missouri,40.9,115,7.1,33.8
MO-123,Madison County,Missouri,48.7,120,6.8,41.9
MO-125,Maries County,Missouri,48.2,121,6.9,41.3
MO-127,Marion County,Missouri,41.3,119,7,34.3
MO-129,Mercer County,Missouri,37.8,110,5.9,31.9
MO-131,Miller County,Missouri,48.5,122,7.4,41.1
MO-133,Mississippi County,Missouri,51.4,123,7.8,43.6
MO-135,Moniteau County,Missouri,46.5,120,7.4,39.1
MO-137,Monroe County,Missouri,42.5,120,7.4,35.1
MO-139,Montgomery County,Missouri,45,122,7.8,37.2
MO-141,Morgan County,Missouri,47,121,7.4,39.6
MO-143,New Madrid County,Missouri,51.5,123,7.4,44.1
MO-145,Newton County,Missouri,51.1,123,7.5,43.6
MO-147,Nodaway County,Missouri,37.5,106,5.4,32.1
MO-149,Oregon County,Missouri,52.1,124,7.6,44.5
MO-151,Osage County,Missouri,47.6,122,7.5,40.1
MO-153,Ozark County,Missouri,51.3,121,6.9,44.4
MO-155,Pemiscot County,Missouri,52.3,122,7,45.3
MO-157,Perry County,Missouri,48,122,6.9,41.1
MO-159,Pettis County,Missouri,46,121,8,38
MO-161,Phelps County,Missouri,48.8,118,6.6,42.2
MO-163,Pike County,Missouri,43.5,122,7.8,35.7
MO-165,Platte County,Missouri,43.3,116,7.2,36.1
MO-167,Polk County,Missouri,49.2,123,7.5,41.7
MO-169,Pulaski County,Missouri,49,119,6.6,42.4
MO-171,Putnam County,Missouri,38.4,112,6.5,31.9
MO-173,Ralls County,Missouri,42.6,121,7.5,35.1
MO-175,Randolph County,Missouri,42.8,117,7.5,35.3
MO-177,Ray County,Missouri,42.6,116,7.1,35.5
MO-179,Reynolds County,Missouri,49.8,116,6.7,43.1
MO-181,Ripley County,Missouri,51.6,118,6.7,44.9
MO-183,St. Charles County,Missouri,47.1,125,8.6,38.5
MO-185,St. Clair County,Missouri,48.3,120,7.4,40.9
MO-186,Ste. Genevieve County,Missouri,48,123,7.3,40.7
MO-187,St. Francois County,Missouri,48.5,124,7.7,40.8
MO-189,St. Louis County,Missouri,47.3,125,8.3,39
MO-195,Saline County,Missouri,44.7,121,8,36.7
MO-197,Schuyler County,Missouri,38.9,115,7.3,31.6
MO-199,Scotland County,Missouri,38.3,113,6.2,32.1
MO-201,Scott County,Missouri,50.4,123,7.6,42.8
MO-203,Shannon County,Missouri,50.1,116,6.3,43.8
MO-205,Shelby County,Missouri,41,118,7.1,33.9
MO-207,Stoddard County,Missouri,50,115,6.3,43.7
MO-209,Stone County,Missouri,50.4,117,6,44.4
MO-211,Sullivan County,Missouri,39.5,115,6.8,32.7
MO-213,Taney County,Missouri,51.6,124,7.2,44.4
MO-215,Texas County,Missouri,48.6,112,6.1,42.5
MO-217,Vernon County,Missouri,48.2,121,7.4,40.8
MO-219,Warren County,Missouri,46,123,8,38
MO-221,Washington County,Missouri,49.2,125,8.2,41
MO-223,Wayne County,Missouri,49.1,115,5.5,43.6
MO-225,Webster County,Missouri,47.5,112,6,41.5
MO-227,Worth County,Missouri,37.1,108,5.6,31.5
MO-229,Wright County,Missouri,47.9,110,5.9,42
MO-510,St. Louis City,Missouri,47,124,7.9,39.1
MT-001,Beaverhead County,Montana,25.9,53,0.7,25.2
MT-003,Big Horn County,Montana,34.5,77,4.2,30.3
MT-005,Blaine County,Montana,30.2,86,6.3,23.9
MT-007,Broadwater County,Montana,31.3,68,2.6,28.7
MT-009,Carbon County,Montana,33,82,4,29
MT-011,Carter County,Montana,34.4,99,7.1,27.3
MT-013,Cascade County,Montana,35.3,86,5.4,29.9
MT-015,Chouteau County,Montana,36.2,98,8.1,28.1
MT-017,Custer County,Montana,33.8,95,6.6,27.2
MT-019,Daniels County,Montana,22.4,84,5.3,17.1
MT-021,Dawson County,Montana,28.7,89,6.2,22.5
MT-023,Deer Lodge County,Montana,27.7,71,2.2,25.5
MT-025,Fallon County,Montana,32,99,7,25
MT-027,Fergus County,Montana,36.7,98,7.3,29.4
MT-029,Flathead County,Montana,30.4,91,4.7,25.7
MT-031,Gallatin County,Montana,28.3,61,1.3,27
MT-033,Garfield County,Montana,33.1,91,7.4,25.7
MT-035,Glacier County,Montana,34.2,109,8.7,25.5
MT-037,Golden Valley County,Montana,37.6,92,5.6,32
MT-039,Granite County,Montana,29.4,79,3,26.4
MT-041,Hill County,Montana,27.7,78,5.2,22.5
MT-043,Jefferson County,Montana,31,74,2.8,28.2
MT-045,Judith Basin County,Montana,34.3,82,4.6,29.7
MT-047,Lake County,Montana,31.5,80,3.2,28.3
MT-049,Lewis and Clark County,Montana,32.7,87,5.1,27.6
MT-051,Liberty County,Montana,32.5,92,7.9,24.6
MT-053,Lincoln County,Montana,32,105,5.4,26.6
MT-055,McCone County,Montana,26.1,76,4.1,22
MT-057,Madison County,Montana,28.9,72,1.9,27
MT-059,Meagher County,Montana,29.8,76,3,26.8
MT-061,Mineral County,Montana,30.7,80,2.5,28.2
MT-063,Missoula County,Montana,30.5,75,2.7,27.8
MT-065,Musselshell County,Montana,38.2,98,6.9,31.3
MT-067,Park County,Montana,29,76,2.3,26.7
MT-069,Petroleum County,Montana,36.8,98,7.1,29.7
MT-071,Phillips County,Montana,28.6,86,5.6,23
MT-073,Pondera County,Montana,35,98,7.4,27.6
MT-075,Powder River County,Montana,35.5,90,5.4,30.1
MT-077,Powell County,Montana,30,81,3.3,26.7
MT-079,Prairie County,Montana,31.3,92,6.3,25
MT-081,Ravalli County,Montana,30.1,82,3,27.1
MT-083,Richland County,Montana,26,85,5.8,20.2
MT-085,Roosevelt County,Montana,22.6,80,4.5,18.1
MT-087,Rosebud County,Montana,35.5,95,7,28.5
MT-089,Sanders County,Montana,31.5,83,2.9,28.6
MT-091,Sheridan County,Montana,21.9,85,5.8,16.1
MT-093,Silver Bow County,Montana,28.9,65,1.8,27.1
MT-095,Stillwater County,Montana,35.2,79,3.8,31.4
MT-097,Sweet Grass County,Montana,34,77,3.3,30.7
MT-099,Teton County,Montana,35.7,92,6.7,29
MT-101,Toole County,Montana,34.9,99,8.7,26.2
MT-103,Treasure County,Montana,37.1,101,7.8,29.3
MT-105,Valley County,Montana,24.2,80,4.7,19.5
MT-107,Wheatland County,Montana,35.3,83,4.1,31.2
MT-109,Wibaux County,Montana,30.4,101,7.2,23.2
MT-111,Yellowstone County,Montana,37.7,98,6.6,31.1
NE-001,Adams County,Nebraska,35.6,75,1.7,33.9
NE-003,Antelope County,Nebraska,30.8,67,0.9,29.9
NE-005,Arthur County,Nebraska,31.1,31,-3.3,34.4
NE-007,Banner County,Nebraska,33.7,31,-3.6,37.3
NE-009,Blaine County,Nebraska,32.5,43,-1.8,34.3
NE-011,Boone County,Nebraska,31.7,73,1.6,30.1
NE-013,Box Butte County,Nebraska,33,35,-2.4,35.4
NE-015,Boyd County,Nebraska,29.8,54,-0.1,29.9
NE-017,Brown County,Nebraska,31.4,45,-1.4,32.8
NE-019,Buffalo County,Nebraska,34.8,65,1,33.8
NE-021,Burt County,Nebraska,31.6,87,2.8,28.8
NE-023,Butler County,Nebraska,33.3,83,2.2,31.1
NE-025,Cass County,Nebraska,35.8,97,4.3,31.5
NE-027,Cedar County,Nebraska,27.9,61,0.4,27.5
NE-029,Chase County,Nebraska,33.5,25,-5,38.5
NE-031,Cherry County,Nebraska,33.2,56,0.3,32.9
NE-033,Cheyenne County,Nebraska,31.6,14,-5.7,37.3
NE-035,Clay County,Nebraska,35.7,83,2.3,33.4
NE-037,Colfax County,Nebraska,32.5,83,2.4,30.1
NE-039,Cuming County,Nebraska,31.2,79,2.1,29.1
NE-041,Custer County,Nebraska,32.9,46,-1.3,34.2
NE-043,Dakota County,Nebraska,28.8,68,0.8,28
NE-045,Dawes County,Nebraska,33.8,46,-1.2,35
NE-047,Dawson County,Nebraska,34,44,-1.9,35.9
NE-049,Deuel County,Nebraska,31.8,19,-5.6,37.4
NE-051,Dixon County,Nebraska,27.8,59,0,27.8
NE-053,Dodge County,Nebraska,32.6,87,2.8,29.8
NE-055,Douglas County,Nebraska,33.7,93,3.1,30.6
NE-057,Dundy County,Nebraska,35.4,29,-4.3,39.7
NE-059,Fillmore County,Nebraska,36,90,3,33
NE-061,Franklin County,Nebraska,36.8,63,0.8,36
NE-063,Frontier County,Nebraska,34.3,32,-3,37.3
NE-065,Furnas County,Nebraska,36.3,42,-1.6,37.9
NE-067,Gage County,Nebraska,37.3,93,3.7,33.6
NE-069,Garden County,Nebraska,31.7,30,-3.6,35.3
NE-071,Garfield County,Nebraska,31.4,55,0,31.4
NE-073,Gosper County,Nebraska,35.2,44,-1.3,36.5
NE-075,Grant County,Nebraska,30.7,32,-2.8,33.5
NE-077,Greeley County,Nebraska,32.1,62,0.7,31.4
NE-079,Hall County,Nebraska,34.7,68,1.4,33.3
NE-081,Hamilton County,Nebraska,34.9,82,2.2,32.7
NE-083,Harlan County,Nebraska,36.7,56,-0.2,36.9
NE-085,Hayes County,Nebraska,34,29,-3.8,37.8
NE-087,Hitchcock County,Nebraska,35.8,31,-3.3,39.1
NE-089,Holt County,Nebraska,30.2,51,-0.4,30.6
NE-091,Hooker County,Nebraska,31.7,40,-2.1,33.8
NE-093,Howard County,Nebraska,33.5,62,0.6,32.9
NE-095,Jefferson County,Nebraska,37.1,89,3.1,34
NE-097,Johnson County,Nebraska,37.5,96,4.2,33.3
NE-099,Kearney County,Nebraska,35.2,64,0.8,34.4
NE-101,Keith County,Nebraska,32,28,-4,36
NE-103,Keya Paha County,Nebraska,31.1,53,0.1,31
NE-105,Kimball County,Nebraska,32.7,24,-4.9,37.6
NE-107,Knox County,Nebraska,29.2,55,0.2,29
NE-109,Lancaster County,Nebraska,36.4,96,4.2,32.2
NE-111,Lincoln County,Nebraska,32.3,31,-3.8,36.1
NE-113,Logan County,Nebraska,32.7,40,-2.3,35
NE-115,Loup County,Nebraska,31.4,48,-1.2,32.6
NE-117,McPherson County,Nebraska,31.2,31,-3.3,34.5
NE-119,Madison County,Nebraska,31.2,75,1.4,29.8
NE-121,Merrick County,Nebraska,34.3,80,2.2,32.1
NE-123,Morrill County,Nebraska,32.7,32,-3.5,36.2
NE-125,Nance County,Nebraska,32.8,80,1.8,31
NE-127,Nemaha County,Nebraska,37.6,94,4,33.6
NE-129,Nuckolls County,Nebraska,37.9,88,3.5,34.4
NE-131,Otoe County,Nebraska,37,99,4.4,32.6
NE-133,Pawnee County,Nebraska,37.8,95,3.9,33.9
NE-135,Perkins County,Nebraska,32.1,26,-5.1,37.2
NE-137,Phelps County,Nebraska,35.4,58,0.1,35.3
NE-139,Pierce County,Nebraska,29.8,63,0.9,28.9
NE-141,Platte County,Nebraska,32.3,77,2.2,30.1
NE-143,Polk County,Nebraska,34.3,88,3,31.3
NE-145,Red Willow County,Nebraska,35.3,33,-3,38.3
NE-147,Richardson County,Nebraska,38.4,100,4.4,34
NE-149,Rock County,Nebraska,30.2,44,-1.3,31.5
NE-151,Saline County,Nebraska,36.5,92,3.6,32.9
NE-153,Sarpy County,Nebraska,34.6,94,3.5,31.1
NE-155,Saunders County,Nebraska,33.9,90,3,30.9
NE-157,Scotts Bluff County,Nebraska,34.6,34,-2.8,37.4
NE-159,Seward County,Nebraska,34.9,88,2.7,32.2
NE-161,Sheridan County,Nebraska,32.7,52,-0.7,33.4
NE-163,Sherman County,Nebraska,33.5,61,0.5,33
NE-165,Sioux County,Nebraska,32.1,31,-2.8,34.9
NE-167,Stanton County,Nebraska,31.3,77,1.8,29.5
NE-169,Thayer County,Nebraska,37.7,91,3.8,33.9
NE-171,Thomas County,Nebraska,32.9,43,-1.7,34.6
NE-173,Thurston County,Nebraska,29.9,74,1.7,28.3
NE-175,Valley County,Nebraska,32.2,56,0,32.2
NE-177,Washington County,Nebraska,32.8,92,3.1,29.7
NE-179,Wayne County,Nebraska,29.7,67,0.9,28.8
NE-181,Webster County,Nebraska,37.5,79,2.5,35
NE-183,Wheeler County,Nebraska,32.1,70,1.4,30.7
NE-185,York County,Nebraska,35,82,2.4,32.6
NV-001,Churchill County,Nevada,39,25,-3.6,42.6
NV-003,Clark County,Nevada,50.4,19,-2.8,53.2
NV-005,Douglas County,Nevada,38.9,29,-2.4,41.3
NV-007,Elko County,Nevada,33.1,37,-2.1,35.2
NV-009,Esmeralda County,Nevada,41,31,-2.1,43.1
NV-011,Eureka County,Nevada,33.2,25,-3.6,36.8
NV-013,Humboldt County,Nevada,36.8,41,-0.9,37.7
NV-015,Lander County,Nevada,34.8,21,-3.8,38.6
NV-017,Lincoln County,Nevada,41.7,19,-3.7,45.4
NV-019,Lyon County,Nevada,38.4,18,-4.5,42.9
NV-021,Mineral County,Nevada,38.7,25,-3,41.7
NV-023,Nye County,Nevada,40,26,-2.9,42.9
NV-027,Pershing County,Nevada,38.2,36,-2.3,40.5
NV-029,Storey County,Nevada,36.4,21,-4.3,40.7
NV-031,Washoe County,Nevada,37.4,40,-1.7,39.1
NV-033,White Pine County,Nevada,34.1,24,-3.2,37.3
NV-510,Carson City,Nevada,37.7,19,-3.8,41.5
NH-001,Belknap County,New Hampshire,36.8,128,8.1,28.7
NH-003,Carroll County,New Hampshire,36.2,126,8.4,27.8
NH-005,Cheshire County,New Hampshire,36.8,124,7.3,29.5
NH-007,Coos County,New Hampshire,31.2,122,8,23.2
NH-009,Grafton County,New Hampshire,34.2,125,8.2,26
NH-011,Hillsborough County,New Hampshire,38.9,126,8.2,30.8
NH-013,Merrimack County,New Hampshire,36.9,124,7.7,29.2
NH-015,Rockingham County,New Hampshire,40.6,129,8.7,31.9
NH-017,Strafford County,New Hampshire,38.2,127,7.7,30.5
NH-019,Sullivan County,New Hampshire,35.6,123,7.8,27.8
NJ-001,Atlantic County,New Jersey,51.1,127,10.3,40.8
NJ-003,Bergen County,New Jersey,47.4,128,10.8,36.6
NJ-005,Burlington County,New Jersey,50.8,127,10.6,40.2
NJ-007,Camden County,New Jersey,50.8,127,10.9,39.9
NJ-009,Cape May County,New Jersey,51.2,128,10,41.2
NJ-011,Cumberland County,New Jersey,50.8,127,10.3,40.5
NJ-013,Essex County,New Jersey,48.2,128,10.9,37.3
NJ-015,Gloucester County,New Jersey,50.6,127,10.7,39.9
NJ-017,Hudson County,New Jersey,49.2,129,11.2,38
NJ-019,Hunterdon County,New Jersey,47.4,129,11.4,36
NJ-021,Mercer County,New Jersey,49.6,128,11.2,38.4
NJ-023,Middlesex County,New Jersey,49.8,129,11.3,38.5
NJ-025,Monmouth County,New Jersey,49.8,128,10.7,39.1
NJ-027,Morris County,New Jersey,45.5,128,10.4,35.1
NJ-029,Ocean County,New Jersey,50.4,127,10.2,40.2
NJ-031,Passaic County,New Jersey,45.3,128,10.5,34.8
NJ-033,Salem County,New Jersey,50,126,10.1,39.9
NJ-035,Somerset County,New Jersey,48.6,129,11.3,37.3
NJ-037,Sussex County,New Jersey,43.8,129,10.7,33.1
NJ-039,Union County,New Jersey,49.1,129,11.2,37.9
NJ-041,Warren County,New Jersey,45.3,129,11.2,34.1
NM-001,Bernalillo County,New Mexico,45.9,72,0.9,45
NM-003,Catron County,New Mexico,44,48,-1,45
NM-005,Chaves County,New Mexico,57.9,99,3.7,54.2
NM-006,Cibola County,New Mexico,41.7,44,-1.3,43
NM-007,Colfax County,New Mexico,41.7,50,-0.8,42.5
NM-009,Curry County,New Mexico,53.5,99,3.9,49.6
NM-011,De Baca County,New Mexico,56.2,107,5.2,51
NM-013,Dona Ana County,New Mexico,57.8,94,2.8,55
NM-015,Eddy County,New Mexico,59.1,91,3.2,55.9
NM-017,Grant County,New Mexico,50.8,60,0.2,50.6
NM-019,Guadalupe County,New Mexico,52.5,96,3.7,48.8
NM-021,Harding County,New Mexico,50.1,79,2.3,47.8
NM-023,Hidalgo County,New Mexico,55.9,63,0.4,55.5
NM-025,Lea County,New Mexico,59.9,112,5,54.9
NM-027,Lincoln County,New Mexico,51.8,87,2.5,49.3
NM-028,Los Alamos County,New Mexico,37.7,54,-0.6,38.3
NM-029,Luna County,New Mexico,56.8,80,1.4,55.4
NM-031,McKinley County,New Mexico,39.1,39,-1.9,41
NM-033,Mora County,New Mexico,44,71,0.8,43.2
NM-035,Otero County,New Mexico,53.9,82,1.8,52.1
NM-037,Quay County,New Mexico,53.5,89,3.1,50.4
NM-039,Rio Arriba County,New Mexico,35.2,33,-1.8,37
NM-041,Roosevelt County,New Mexico,55.4,103,4.4,51
NM-043,Sandoval County,New Mexico,41,48,-0.9,41.9
NM-045,San Juan County,New Mexico,39.1,45,-1,40.1
NM-047,San Miguel County,New Mexico,48.8,84,1.8,47
NM-049,Santa Fe County,New Mexico,41.6,61,0,41.6
NM-051,Sierra County,New Mexico,52.9,79,1.5,51.4
NM-053,Socorro County,New Mexico,48.2,71,0.8,47.4
NM-055,Taos County,New Mexico,35.1,62,0.4,34.7
NM-057,Torrance County,New Mexico,45.5,81,2.2,43.3
NM-059,Union County,New Mexico,45.8,56,-0.4,46.2
NM-061,Valencia County,New Mexico,48.8,74,1.1,47.7
NY-001,Albany County,New York,38.6,122,8,30.6
NY-003,Allegany County,New York,37.5,122,7.7,29.8
NY-005,Bronx County,New York,48.5,129,10.8,37.7
NY-007,Broome County,New York,38.9,124,8.5,30.4
NY-009,Cattaraugus County,New York,37.7,121,7.8,29.9
NY-011,Cayuga County,New York,36.8,119,6.8,30
NY-013,Chautauqua County,New York,38.1,121,7.7,30.4
NY-015,Chemung County,New York,38.9,122,8.3,30.6
NY-017,Chenango County,New York,37.5,123,8.5,29
NY-019,Clinton County,New York,31.4,118,7.2,24.2
NY-021,Columbia County,New York,40.5,123,8.5,32
NY-023,Cortland County,New York,36.2,121,7.8,28.4
NY-025,Delaware County,New York,37.7,122,8.1,29.6
NY-027,Dutchess County,New York,43,128,9.8,33.2
NY-029,Erie County,New York,37,115,6.5,30.5
NY-031,Essex County,New York,31.9,119,7.3,24.6
NY-033,Franklin County,New York,30.7,118,7.5,23.2
NY-035,Fulton County,New York,35.6,121,8,27.6
NY-037,Genesee County,New York,36,115,6.3,29.7
NY-039,Greene County,New York,38.3,121,7.7,30.6
NY-041,Hamilton County,New York,32.2,121,7.8,24.4
NY-043,Herkimer County,New York,33.4,121,7.9,25.5
NY-045,Jefferson County,New York,33,115,7,26
NY-047,Kings County,New York,49.1,129,10.8,38.3
NY-049,Lewis County,New York,32.1,119,7.4,24.7
NY-051,Livingston County,New York,37.7,119,7,30.7
NY-053,Madison County,New York,35.8,121,8,27.8
NY-055,Monroe County,New York,37.2,115,6.6,30.6
NY-057,Montgomery County,New York,37.4,121,7.7,29.7
NY-059,Nassau County,New York,48.5,128,10.4,38.1
NY-061,New York County,New York,49,129,11,38
NY-063,Niagara County,New York,35.3,106,4.7,30.6
NY-065,Oneida County,New York,34.7,120,7.4,27.3
NY-067,Onondaga County,New York,36.3,117,6.8,29.5
NY-069,Ontario County,New York,37.3,118,7,30.3
NY-071,Orange County,New York,42.9,128,10,32.9
NY-073,Orleans County,New York,36.2,114,6.1,30.1
NY-075,Oswego County,New York,35,117,6.6,28.4
NY-077,Otsego County,New York,36.2,122,7.5,28.7
NY-079,Putnam County,New York,44.2,128,10.6,33.6
NY-081,Queens County,New York,48.6,128,10.3,38.3
NY-083,Rensselaer County,New York,38.7,123,8.7,30
NY-085,Richmond County,New York,49.6,129,11.3,38.3
NY-087,Rockland County,New York,45.6,128,10.6,35
NY-089,St. Lawrence County,New York,31.7,119,7.6,24.1
NY-091,Saratoga County,New York,37.3,124,8.5,28.8
NY-093,Schenectady County,New York,38,123,8.2,29.8
NY-095,Schoharie County,New York,36.8,121,7.2,29.6
NY-097,Schuyler County,New York,37.7,121,7.8,29.9
NY-099,Seneca County,New York,37.8,119,6.9,30.9
NY-101,Steuben County,New York,37.8,122,7.7,30.1
NY-103,Suffolk County,New York,48,129,10.5,37.6
NY-105,Sullivan County,New York,40.4,129,9.7,30.7
NY-107,Tioga County,New York,38.7,122,8.2,30.5
NY-109,Tompkins County,New York,37.5,120,7.6,29.9
NY-111,Ulster County,New York,40.5,124,8.9,31.6
